seq_id	pfam_acc	pfam_name	evalue
GCA_003152455.1|Pseudomonadota|Pseudolabrys|Pseudolabrys_sp003152455|GCA_003152455.1_2111	PF06850.18	PHB_depo_C	3.7e-07
GCA_003153415.1|Pseudomonadota|Reyranella|Reyranella_sp003153415|GCA_003153415.1_1062	PF06850.18	PHB_depo_C	4.9e-15
GCA_003153415.1|Pseudomonadota|Reyranella|Reyranella_sp003153415|GCA_003153415.1_1062	PF06850.18	PHB_depo_C	3.2e-08
GCA_003164135.1|Pseudomonadota|Acidocella|Acidocella_sp003164135|GCA_003164135.1_5542	PF06850.18	PHB_depo_C	3.9e-13
GCA_003164135.1|Pseudomonadota|Acidocella|Acidocella_sp003164135|GCA_003164135.1_5542	PF06850.18	PHB_depo_C	6.4e-07
GCA_003164375.1|Pseudomonadota|BOG-931|BOG-931_sp003164375|GCA_003164375.1_4638	PF06850.18	PHB_depo_C	3.2e-19
GCA_003164375.1|Pseudomonadota|BOG-931|BOG-931_sp003164375|GCA_003164375.1_4638	PF13450.13	NAD_binding_8	2.2e-06
GCA_003164825.1|Pseudomonadota|Roseiarcus|Roseiarcus_sp003164825|GCA_003164825.1_2131	PF06850.18	PHB_depo_C	2.4e-09
GCA_003164825.1|Pseudomonadota|Roseiarcus|Roseiarcus_sp003164825|GCA_003164825.1_2131	PF06850.18	PHB_depo_C	3.6e-07
GCA_003241055.1|Pseudomonadota|Pelomonas|Pelomonas_depolymerans_A|GCA_003241055.1_401	PF06850.18	PHB_depo_C	1.6e-02
GCA_003241055.1|Pseudomonadota|Pelomonas|Pelomonas_depolymerans_A|GCA_003241055.1_401	PF06850.18	PHB_depo_C	1.0e-04
GCA_003241055.1|Pseudomonadota|Pelomonas|Pelomonas_depolymerans_A|GCA_003241055.1_401	PF06850.18	PHB_depo_C	1.2e-09
GCA_003241055.1|Pseudomonadota|Pelomonas|Pelomonas_depolymerans_A|GCA_003241055.1_5787	PF06850.18	PHB_depo_C	3.3e-02
GCA_003241055.1|Pseudomonadota|Pelomonas|Pelomonas_depolymerans_A|GCA_003241055.1_5787	PF06850.18	PHB_depo_C	2.9e-06
GCA_003241055.1|Pseudomonadota|Pelomonas|Pelomonas_depolymerans_A|GCA_003241055.1_5787	PF06850.18	PHB_depo_C	6.5e-08
GCA_003243425.1|Myxococcota|Archangium_A|Archangium_A_gephyra_A|GCA_003243425.1_2995	PF06850.18	PHB_depo_C	1.1e-12
GCA_003243425.1|Myxococcota|Archangium_A|Archangium_A_gephyra_A|GCA_003243425.1_2995	PF06850.18	PHB_depo_C	1.9e-06
GCA_003248565.1|Pseudomonadota|Stenotrophomonas|Stenotrophomonas_sp003248565|GCA_003248565.1_4885	PF06850.18	PHB_depo_C	1.0e-08
GCA_003248565.1|Pseudomonadota|Stenotrophomonas|Stenotrophomonas_sp003248565|GCA_003248565.1_4885	PF06850.18	PHB_depo_C	1.5e-02
GCA_003248935.1|Pseudomonadota|Sphingobium|Sphingobium_sp003248935|GCA_003248935.1_4269	PF06850.18	PHB_depo_C	2.5e-09
GCA_003248935.1|Pseudomonadota|Sphingobium|Sphingobium_sp003248935|GCA_003248935.1_4269	PF06850.18	PHB_depo_C	8.7e-04
GCA_003482555.1|Pseudomonadota|Janthinobacterium|Janthinobacterium_sp003482555|GCA_003482555.1_6542	PF06850.18	PHB_depo_C	4.7e-08
GCA_003483125.1|Pseudomonadota|Erythrobacter|Erythrobacter_sp003483125|GCA_003483125.1_2472	PF06850.18	PHB_depo_C	4.0e-17
GCA_003525885.1|Pseudomonadota|Stenotrophomonas|Stenotrophomonas_sp003525885|GCA_003525885.1_2776	PF06850.18	PHB_depo_C	2.8e-05
GCA_003525885.1|Pseudomonadota|Stenotrophomonas|Stenotrophomonas_sp003525885|GCA_003525885.1_2776	PF06850.18	PHB_depo_C	7.3e-06
GCA_003537575.1|Pseudomonadota|Paucimonas|Paucimonas_sp003537575|GCA_003537575.1_5600	PF06850.18	PHB_depo_C	5.0e-07
GCA_003560975.1|Pseudomonadota|Wenzhouxiangella|Wenzhouxiangella_sp003560975|GCA_003560975.1_4133	PF06850.18	PHB_depo_C	9.8e-06
GCA_003560975.1|Pseudomonadota|Wenzhouxiangella|Wenzhouxiangella_sp003560975|GCA_003560975.1_4133	PF06850.18	PHB_depo_C	5.7e-05
GCA_003561495.1|Pseudomonadota|Wenzhouxiangella|Wenzhouxiangella_sp003561495|GCA_003561495.1_1086	PF06850.18	PHB_depo_C	1.4e-08
GCA_003724185.1|Pseudomonadota|Erythrobacter|Erythrobacter_sp003724185|GCA_003724185.1_174	PF06850.18	PHB_depo_C	9.2e-04
GCA_003724185.1|Pseudomonadota|Erythrobacter|Erythrobacter_sp003724185|GCA_003724185.1_174	PF06850.18	PHB_depo_C	1.4e-06
GCA_003820645.1|Pseudomonadota|Ga0077527|Ga0077527_sp003820645|GCA_003820645.1_4971	PF06850.18	PHB_depo_C	6.2e-06
GCA_003987795.1|Pseudomonadota|Curvibacter|Curvibacter_sp003987795|GCA_003987795.1_2117	PF06850.18	PHB_depo_C	1.3e-04
GCA_003987795.1|Pseudomonadota|Curvibacter|Curvibacter_sp003987795|GCA_003987795.1_2117	PF06850.18	PHB_depo_C	9.3e-08
GCA_004017275.1|Pseudomonadota|Mesorhizobium|Mesorhizobium_sp004017275|GCA_004017275.1_6332	PF06850.18	PHB_depo_C	5.5e-23
GCA_004020315.1|Pseudomonadota|Mesorhizobium|Mesorhizobium_sp004020315|GCA_004020315.1_4524	PF06850.18	PHB_depo_C	7.3e-21
GCA_004134995.1|Pseudomonadota|Herbaspirillum|Herbaspirillum_sp004134995|GCA_004134995.1_4077	PF06850.18	PHB_depo_C	8.1e-14
GCA_004173415.1|Pseudomonadota|Pseudoxanthomonas_A|Pseudoxanthomonas_A_sp004173415|GCA_004173415.1_1008	PF06850.18	PHB_depo_C	1.2e-06
GCA_004173415.1|Pseudomonadota|Pseudoxanthomonas_A|Pseudoxanthomonas_A_sp004173415|GCA_004173415.1_1008	PF06850.18	PHB_depo_C	2.1e-03
GCA_004210915.1|Pseudomonadota|Variovorax|Variovorax_sp004210915|GCA_004210915.1_5584	PF06850.18	PHB_depo_C	2.7e-05
GCA_004210915.1|Pseudomonadota|Variovorax|Variovorax_sp004210915|GCA_004210915.1_5584	PF06850.18	PHB_depo_C	8.0e-09
GCA_004293655.1|Pseudomonadota|Polaromonas|Polaromonas_sp004293655|GCA_004293655.1_700	PF06850.18	PHB_depo_C	7.5e-06
GCA_004293655.1|Pseudomonadota|Polaromonas|Polaromonas_sp004293655|GCA_004293655.1_700	PF06850.18	PHB_depo_C	6.8e-12
GCA_004298015.1|Pseudomonadota|Rhodanobacter|Rhodanobacter_sp004298015|GCA_004298015.1_2310	PF06850.18	PHB_depo_C	1.8e-02
GCA_004298015.1|Pseudomonadota|Rhodanobacter|Rhodanobacter_sp004298015|GCA_004298015.1_2310	PF06850.18	PHB_depo_C	7.7e-08
GCA_004298545.1|Pseudomonadota|SCQX01|SCQX01_sp004298545|GCA_004298545.1_3153	PF06850.18	PHB_depo_C	3.8e-06
GCA_004298905.1|Pseudomonadota|SCTK01|SCTK01_sp004298905|GCA_004298905.1_297	PF06850.18	PHB_depo_C	1.2e-06
GCA_004298905.1|Pseudomonadota|SCTK01|SCTK01_sp004298905|GCA_004298905.1_297	PF06850.18	PHB_depo_C	9.1e-10
GCA_004322045.1|Pseudomonadota|Trinickia|Trinickia_sp004322045|GCA_004322045.1_942	PF06850.18	PHB_depo_C	4.7e-22
GCA_004323695.1|Pseudomonadota|Rhodoferax_A|Rhodoferax_A_sp004323695|GCA_004323695.1_4969	PF06850.18	PHB_depo_C	4.5e-26
GCA_004359425.1|Pseudomonadota|Ideonella|Ideonella_sp004359425|GCA_004359425.1_2770	PF06850.18	PHB_depo_C	7.2e-20
GCA_004570315.1|Pseudomonadota|Noviherbaspirillum|Noviherbaspirillum_sp004570315|GCA_004570315.1_2102	PF06850.18	PHB_depo_C	1.1e-03
GCA_004570315.1|Pseudomonadota|Noviherbaspirillum|Noviherbaspirillum_sp004570315|GCA_004570315.1_2102	PF06850.18	PHB_depo_C	6.7e-03
GCA_004570315.1|Pseudomonadota|Noviherbaspirillum|Noviherbaspirillum_sp004570315|GCA_004570315.1_2102	PF06850.18	PHB_depo_C	3.1e-01
GCA_004791255.1|Pseudomonadota|Mesorhizobium|Mesorhizobium_sp004791255|GCA_004791255.1_2720	PF06850.18	PHB_depo_C	3.3e-21
GCA_004799435.1|Pseudomonadota|Roseiarcus|Roseiarcus_sp004799435|GCA_004799435.1_4070	PF06850.18	PHB_depo_C	3.7e-18
GCA_005240145.1|Pseudomonadota|RBG-16-66-20|RBG-16-66-20_sp005240145|GCA_005240145.1_837	PF06850.18	PHB_depo_C	5.8e-09
GCA_005240145.1|Pseudomonadota|RBG-16-66-20|RBG-16-66-20_sp005240145|GCA_005240145.1_837	PF06850.18	PHB_depo_C	9.4e-09
GCA_005502875.1|Pseudomonadota|Aquabacterium|Aquabacterium_sp005502875|GCA_005502875.1_5000	PF06850.18	PHB_depo_C	2.0e-02
GCA_005502875.1|Pseudomonadota|Aquabacterium|Aquabacterium_sp005502875|GCA_005502875.1_5000	PF06850.18	PHB_depo_C	6.6e-15
GCA_005503065.1|Pseudomonadota|Xenophilus|Xenophilus_sp005503065|GCA_005503065.1_5746	PF06850.18	PHB_depo_C	1.2e-09
GCA_005503065.1|Pseudomonadota|Xenophilus|Xenophilus_sp005503065|GCA_005503065.1_5746	PF06850.18	PHB_depo_C	3.7e-04
GCA_005777205.1|Pseudomonadota|RBG-16-66-20|RBG-16-66-20_sp005777205|GCA_005777205.1_1708	PF06850.18	PHB_depo_C	4.6e-07
GCA_005777205.1|Pseudomonadota|RBG-16-66-20|RBG-16-66-20_sp005777205|GCA_005777205.1_1708	PF06850.18	PHB_depo_C	6.7e+00
GCA_005798775.1|Pseudomonadota|SYIM01|SYIM01_sp005798775|GCA_005798775.1_1447	PF06850.18	PHB_depo_C	6.7e-17
GCA_005882155.1|Pseudomonadota|Albitalea|Albitalea_sp005882155|GCA_005882155.1_88	PF06850.18	PHB_depo_C	7.2e-02
GCA_005882155.1|Pseudomonadota|Albitalea|Albitalea_sp005882155|GCA_005882155.1_88	PF06850.18	PHB_depo_C	2.4e-06
GCA_005882215.1|Pseudomonadota|VBCK01|VBCK01_sp005882215|GCA_005882215.1_2407	PF06850.18	PHB_depo_C	1.3e-05
GCA_005882215.1|Pseudomonadota|VBCK01|VBCK01_sp005882215|GCA_005882215.1_2407	PF06850.18	PHB_depo_C	1.0e-05
GCA_005883675.1|Pseudomonadota|SCGC-AG-212-J23|SCGC-AG-212-J23_sp005883675|GCA_005883675.1_724	PF06850.18	PHB_depo_C	2.3e-04
GCA_005883675.1|Pseudomonadota|SCGC-AG-212-J23|SCGC-AG-212-J23_sp005883675|GCA_005883675.1_724	PF06850.18	PHB_depo_C	1.3e-08
GCA_005884465.1|Pseudomonadota|Bradyrhizobium|Bradyrhizobium_sp005884465|GCA_005884465.1_5274	PF06850.18	PHB_depo_C	4.9e-08
GCA_005884465.1|Pseudomonadota|Bradyrhizobium|Bradyrhizobium_sp005884465|GCA_005884465.1_5274	PF06850.18	PHB_depo_C	9.0e-10
GCA_005888525.1|Pseudomonadota|AWTP1-13|AWTP1-13_sp005888525|GCA_005888525.1_3726	PF06850.18	PHB_depo_C	8.1e-05
GCA_005888525.1|Pseudomonadota|AWTP1-13|AWTP1-13_sp005888525|GCA_005888525.1_3726	PF06850.18	PHB_depo_C	1.7e-04
GCA_005888525.1|Pseudomonadota|AWTP1-13|AWTP1-13_sp005888525|GCA_005888525.1_5722	PF06850.18	PHB_depo_C	2.7e-16
GCA_006438735.1|Pseudomonadota|Sphingomonas|Sphingomonas_koreensis_A|GCA_006438735.1_3594	PF06850.18	PHB_depo_C	2.3e-08
GCA_007135745.1|Pseudomonadota|Halospina|Halospina_sp007135745|GCA_007135745.1_4745	PF06850.18	PHB_depo_C	1.4e-05
GCA_007135745.1|Pseudomonadota|Halospina|Halospina_sp007135745|GCA_007135745.1_4745	PF06850.18	PHB_depo_C	6.3e-09
GCA_007280205.1|Pseudomonadota|Rhodoferax|Rhodoferax_sp007280205|GCA_007280205.1_2759	PF06850.18	PHB_depo_C	2.1e-01
GCA_007280205.1|Pseudomonadota|Rhodoferax|Rhodoferax_sp007280205|GCA_007280205.1_2759	PF06850.18	PHB_depo_C	1.2e+03
GCA_007280205.1|Pseudomonadota|Rhodoferax|Rhodoferax_sp007280205|GCA_007280205.1_2759	PF06850.18	PHB_depo_C	4.1e-01
GCA_007280205.1|Pseudomonadota|Rhodoferax|Rhodoferax_sp007280205|GCA_007280205.1_2759	PF06850.18	PHB_depo_C	3.9e-09
GCA_007677875.1|Pseudomonadota|Pseudorhodoferax|Pseudorhodoferax_boronicumulans_A|GCA_007677875.1_4553	PF06850.18	PHB_depo_C	3.6e-01
GCA_007677875.1|Pseudomonadota|Pseudorhodoferax|Pseudorhodoferax_boronicumulans_A|GCA_007677875.1_4553	PF06850.18	PHB_depo_C	9.1e-06
GCA_007694885.1|Pseudomonadota|Wenzhouxiangella|Wenzhouxiangella_sp007694885|GCA_007694885.1_521	PF06850.18	PHB_depo_C	2.9e-04
GCA_007694885.1|Pseudomonadota|Wenzhouxiangella|Wenzhouxiangella_sp007694885|GCA_007694885.1_521	PF06850.18	PHB_depo_C	2.0e-05
GCA_007829435.1|Pseudomonadota|Cupriavidus|Cupriavidus_gilardii_D|GCA_007829435.1_5076	PF06850.18	PHB_depo_C	1.0e-03
GCA_007829435.1|Pseudomonadota|Cupriavidus|Cupriavidus_gilardii_D|GCA_007829435.1_5076	PF06850.18	PHB_depo_C	5.7e-09
GCA_008015455.1|Pseudomonadota|Polynucleobacter|Polynucleobacter_sp008015455|GCA_008015455.1_1238	PF06850.18	PHB_depo_C	1.7e-06
GCA_008015455.1|Pseudomonadota|Polynucleobacter|Polynucleobacter_sp008015455|GCA_008015455.1_1238	PF06850.18	PHB_depo_C	5.7e-04
GCA_008015455.1|Pseudomonadota|Polynucleobacter|Polynucleobacter_sp008015455|GCA_008015455.1_1238	PF06850.18	PHB_depo_C	2.6e-02
GCA_008080595.1|Pseudomonadota|Rhodoferax|Rhodoferax_sp008080595|GCA_008080595.1_4235	PF06850.18	PHB_depo_C	7.2e-19
GCA_009377535.1|Pseudomonadota|Pelagibius|Pelagibius_sp009377535|GCA_009377535.1_5096	PF06850.18	PHB_depo_C	3.3e-07
GCA_009377535.1|Pseudomonadota|Pelagibius|Pelagibius_sp009377535|GCA_009377535.1_5096	PF06850.18	PHB_depo_C	2.9e-08
GCA_009646425.1|Pseudomonadota|Hahnella|Hahnella_sp009646425|GCA_009646425.1_1979	PF06850.18	PHB_depo_C	3.0e-02
GCA_009646425.1|Pseudomonadota|Hahnella|Hahnella_sp009646425|GCA_009646425.1_1979	PF06850.18	PHB_depo_C	4.8e-10
GCA_009693335.1|Pseudomonadota|RBG-16-66-20|RBG-16-66-20_sp009693335|GCA_009693335.1_953	PF06850.18	PHB_depo_C	3.7e+02
GCA_009693335.1|Pseudomonadota|RBG-16-66-20|RBG-16-66-20_sp009693335|GCA_009693335.1_953	PF06850.18	PHB_depo_C	6.1e-07
GCA_009693335.1|Pseudomonadota|RBG-16-66-20|RBG-16-66-20_sp009693335|GCA_009693335.1_953	PF06850.18	PHB_depo_C	6.7e-10
GCA_009694185.1|Pseudomonadota|SHVR01|SHVR01_sp009694185|GCA_009694185.1_1784	PF06850.18	PHB_depo_C	2.8e-06
GCA_009694185.1|Pseudomonadota|SHVR01|SHVR01_sp009694185|GCA_009694185.1_1784	PF06850.18	PHB_depo_C	1.0e-08
GCA_009694215.1|Pseudomonadota|Z2-YC6860|Z2-YC6860_sp009694215|GCA_009694215.1_4619	PF06850.18	PHB_depo_C	1.6e-12
GCA_009694215.1|Pseudomonadota|Z2-YC6860|Z2-YC6860_sp009694215|GCA_009694215.1_4619	PF06850.18	PHB_depo_C	1.4e-07
GCA_009694215.1|Pseudomonadota|Z2-YC6860|Z2-YC6860_sp009694215|GCA_009694215.1_4620	PF06850.18	PHB_depo_C	1.8e-08
GCA_009765215.1|Pseudomonadota|Lysobacter_J|Lysobacter_J_prati|GCA_009765215.1_3743	PF06850.18	PHB_depo_C	3.9e-05
GCA_009765215.1|Pseudomonadota|Lysobacter_J|Lysobacter_J_prati|GCA_009765215.1_3743	PF06850.18	PHB_depo_C	2.2e-06
GCA_009765735.1|Pseudomonadota|Variovorax|Variovorax_sp009765735|GCA_009765735.1_3121	PF06850.18	PHB_depo_C	1.0e-03
GCA_009765735.1|Pseudomonadota|Variovorax|Variovorax_sp009765735|GCA_009765735.1_3121	PF06850.18	PHB_depo_C	2.2e-08
GCA_009778355.1|Pseudomonadota|Ottowia|Ottowia_sp009778355|GCA_009778355.1_3107	PF06850.18	PHB_depo_C	2.4e-06
GCA_009778355.1|Pseudomonadota|Ottowia|Ottowia_sp009778355|GCA_009778355.1_3107	PF06850.18	PHB_depo_C	1.4e-05
GCA_009846685.1|Pseudomonadota|Rhabdaerophilum|Rhabdaerophilum_sp009846685|GCA_009846685.1_4024	PF06850.18	PHB_depo_C	3.0e-11
GCA_009846685.1|Pseudomonadota|Rhabdaerophilum|Rhabdaerophilum_sp009846685|GCA_009846685.1_4024	PF06850.18	PHB_depo_C	8.3e-07
GCA_009914615.1|Pseudomonadota|Herbaspirillum|Herbaspirillum_frisingense_B|GCA_009914615.1_3845	PF06850.18	PHB_depo_C	8.0e-02
GCA_009914615.1|Pseudomonadota|Herbaspirillum|Herbaspirillum_frisingense_B|GCA_009914615.1_3845	PF06850.18	PHB_depo_C	3.5e-07
GCA_009918225.1|Pseudomonadota|RFTU01|RFTU01_sp009918225|GCA_009918225.1_1118	PF06850.18	PHB_depo_C	1.1e-16
GCA_009919175.1|Pseudomonadota|Limnohabitans|Limnohabitans_sp009919175|GCA_009919175.1_612	PF06850.18	PHB_depo_C	2.1e-04
GCA_009919175.1|Pseudomonadota|Limnohabitans|Limnohabitans_sp009919175|GCA_009919175.1_612	PF06850.18	PHB_depo_C	9.4e-06
GCA_009919175.1|Pseudomonadota|Limnohabitans|Limnohabitans_sp009919175|GCA_009919175.1_612	PF06850.18	PHB_depo_C	1.6e-06
GCA_009920915.1|Pseudomonadota|Aquisediminimonas|Aquisediminimonas_sp009920915|GCA_009920915.1_780	PF06850.18	PHB_depo_C	7.5e-11
GCA_009920915.1|Pseudomonadota|Aquisediminimonas|Aquisediminimonas_sp009920915|GCA_009920915.1_780	PF06850.18	PHB_depo_C	4.7e-07
GCA_009921245.1|Pseudomonadota|RS62|RS62_sp009921245|GCA_009921245.1_1104	PF06850.18	PHB_depo_C	1.2e-19
GCA_009921265.1|Pseudomonadota|Limnohabitans|Limnohabitans_sp009921265|GCA_009921265.1_3598	PF06850.18	PHB_depo_C	5.9e-08
GCA_009922405.1|Pseudomonadota|RFPW01|RFPW01_sp009922405|GCA_009922405.1_3955	PF06850.18	PHB_depo_C	1.6e-06
GCA_009925955.1|Pseudomonadota|RFTU01|RFTU01_sp009925955|GCA_009925955.1_2708	PF06850.18	PHB_depo_C	1.5e-12
GCA_009927195.1|Pseudomonadota|Limnohabitans|Limnohabitans_sp009927195|GCA_009927195.1_3932	PF06850.18	PHB_depo_C	9.1e-16
GCA_010032545.1|Pseudomonadota|Reyranella|Reyranella_sp010032545|GCA_010032545.1_1627	PF06850.18	PHB_depo_C	2.2e+01
GCA_010032545.1|Pseudomonadota|Reyranella|Reyranella_sp010032545|GCA_010032545.1_1627	PF06850.18	PHB_depo_C	3.9e-10
GCA_010032545.1|Pseudomonadota|Reyranella|Reyranella_sp010032545|GCA_010032545.1_1627	PF06850.18	PHB_depo_C	4.5e-08
GCA_011390055.1|Pseudomonadota|CADEEN01|CADEEN01_sp011390055|GCA_011390055.1_967	PF06850.18	PHB_depo_C	1.8e-21
GCA_011391595.1|Pseudomonadota|JAABQG01|JAABQG01_sp011391595|GCA_011391595.1_4027	PF06850.18	PHB_depo_C	3.0e-08
GCA_011391595.1|Pseudomonadota|JAABQG01|JAABQG01_sp011391595|GCA_011391595.1_4027	PF06850.18	PHB_depo_C	2.4e-05
GCA_011391855.1|Pseudomonadota|Rubrivivax|Rubrivivax_sp011391855|GCA_011391855.1_1721	PF06850.18	PHB_depo_C	1.5e-07
GCA_011391855.1|Pseudomonadota|Rubrivivax|Rubrivivax_sp011391855|GCA_011391855.1_1721	PF06850.18	PHB_depo_C	5.2e-01
GCA_011391855.1|Pseudomonadota|Rubrivivax|Rubrivivax_sp011391855|GCA_011391855.1_1721	PF00005.34	ABC_tran	1.3e-05
GCA_011523655.1|Pseudomonadota|Bin65|Bin65_sp011523655|GCA_011523655.1_3185	PF06850.18	PHB_depo_C	1.7e-07
GCA_011523655.1|Pseudomonadota|Bin65|Bin65_sp011523655|GCA_011523655.1_3185	PF06850.18	PHB_depo_C	1.9e-04
GCA_011526165.1|Pseudomonadota|Desulfobacillus|Desulfobacillus_sp011526165|GCA_011526165.1_2166	PF06850.18	PHB_depo_C	2.2e-15
GCA_012510865.1|Pseudomonadota|Luteimonas|Luteimonas_sp012510865|GCA_012510865.1_820	PF06850.18	PHB_depo_C	4.7e-06
GCA_012510865.1|Pseudomonadota|Luteimonas|Luteimonas_sp012510865|GCA_012510865.1_820	PF06850.18	PHB_depo_C	2.6e-06
GCA_012927625.1|Pseudomonadota|AVCC01|AVCC01_sp012927625|GCA_012927625.1_1334	PF06850.18	PHB_depo_C	1.5e-05
GCA_012927625.1|Pseudomonadota|AVCC01|AVCC01_sp012927625|GCA_012927625.1_1334	PF06850.18	PHB_depo_C	3.6e-07
GCA_013002595.1|Pseudomonadota|JABDJG01|JABDJG01_sp013002595|GCA_013002595.1_7340	PF06850.18	PHB_depo_C	1.8e-09
GCA_013127575.1|Pseudomonadota|Ramlibacter|Ramlibacter_terrae|GCA_013127575.1_1871	PF06850.18	PHB_depo_C	1.4e-20
GCA_013152755.1|Pseudomonadota|Paremcibacter|Paremcibacter_sp013152755|GCA_013152755.1_1532	PF06850.18	PHB_depo_C	1.8e-11
GCA_013152755.1|Pseudomonadota|Paremcibacter|Paremcibacter_sp013152755|GCA_013152755.1_1532	PF06850.18	PHB_depo_C	2.7e-08
GCA_013203595.1|Pseudomonadota|JABMNT01|JABMNT01_sp013203595|GCA_013203595.1_8265	PF06850.18	PHB_depo_C	5.6e-06
GCA_013205155.1|Pseudomonadota|Polynucleobacter|Polynucleobacter_sp013205155|GCA_013205155.1_1140	PF06850.18	PHB_depo_C	2.6e-07
GCA_013205645.1|Pseudomonadota|Polaromonas|Polaromonas_sp013205645|GCA_013205645.1_1136	PF06850.18	PHB_depo_C	2.6e-05
GCA_013205645.1|Pseudomonadota|Polaromonas|Polaromonas_sp013205645|GCA_013205645.1_1136	PF06850.18	PHB_depo_C	9.8e-04
GCA_013214485.1|Pseudomonadota|JABSSF01|JABSSF01_sp013214485|GCA_013214485.1_740	PF06850.18	PHB_depo_C	8.6e-17
GCA_013290035.1|Pseudomonadota|Reyranella|Reyranella_sp013290035|GCA_013290035.1_2440	PF06850.18	PHB_depo_C	1.1e-02
GCA_013290035.1|Pseudomonadota|Reyranella|Reyranella_sp013290035|GCA_013290035.1_2440	PF06850.18	PHB_depo_C	9.8e-11
GCA_013290035.1|Pseudomonadota|Reyranella|Reyranella_sp013290035|GCA_013290035.1_2440	PF06850.18	PHB_depo_C	6.4e-08
GCA_013297925.1|Pseudomonadota|JANMDU01|JANMDU01_sp013297925|GCA_013297925.1_4054	PF06850.18	PHB_depo_C	5.2e-03
GCA_013297925.1|Pseudomonadota|JANMDU01|JANMDU01_sp013297925|GCA_013297925.1_4054	PF06850.18	PHB_depo_C	9.3e-15
GCA_013298265.1|Pseudomonadota|Tahibacter|Tahibacter_sp013298265|GCA_013298265.1_1742	PF06850.18	PHB_depo_C	8.3e-10
GCA_013298265.1|Pseudomonadota|Tahibacter|Tahibacter_sp013298265|GCA_013298265.1_1742	PF06850.18	PHB_depo_C	2.5e-06
GCA_013298485.1|Pseudomonadota|JAAFHS01|JAAFHS01_sp013298485|GCA_013298485.1_4734	PF06850.18	PHB_depo_C	7.3e-09
GCA_013298945.1|Pseudomonadota|Aalborgiella|Aalborgiella_sp013298945|GCA_013298945.1_4821	PF06850.18	PHB_depo_C	2.3e-01
GCA_013298945.1|Pseudomonadota|Aalborgiella|Aalborgiella_sp013298945|GCA_013298945.1_4821	PF06850.18	PHB_depo_C	1.5e-07
GCA_013362405.1|Pseudomonadota|JABFWF01|JABFWF01_sp013362405|GCA_013362405.1_2192	PF06850.18	PHB_depo_C	5.3e-05
GCA_013362405.1|Pseudomonadota|JABFWF01|JABFWF01_sp013362405|GCA_013362405.1_2192	PF06850.18	PHB_depo_C	8.2e-06
GCA_013362725.1|Pseudomonadota|Cupriavidus|Cupriavidus_sp013361545|GCA_013362725.1_494	PF06850.18	PHB_depo_C	8.0e-10
GCA_013362725.1|Pseudomonadota|Cupriavidus|Cupriavidus_sp013361545|GCA_013362725.1_494	PF06850.18	PHB_depo_C	9.4e-05
GCA_013389115.1|Pseudomonadota|JACADY01|JACADY01_sp013389115|GCA_013389115.1_3558	PF06850.18	PHB_depo_C	6.2e-06
GCA_013389115.1|Pseudomonadota|JACADY01|JACADY01_sp013389115|GCA_013389115.1_3558	PF06850.18	PHB_depo_C	1.2e-09
GCA_013693735.1|Pseudomonadota|GCA-013693735|GCA-013693735_sp013693735|GCA_013693735.1_720	PF06850.18	PHB_depo_C	4.5e-11
GCA_013693735.1|Pseudomonadota|GCA-013693735|GCA-013693735_sp013693735|GCA_013693735.1_720	PF06850.18	PHB_depo_C	7.0e+02
GCA_013695565.1|Pseudomonadota|Bradyrhizobium|Bradyrhizobium_sp013695565|GCA_013695565.1_1409	PF06850.18	PHB_depo_C	2.3e-12
GCA_013695565.1|Pseudomonadota|Bradyrhizobium|Bradyrhizobium_sp013695565|GCA_013695565.1_1409	PF06850.18	PHB_depo_C	4.9e-09
GCA_013695565.1|Pseudomonadota|Bradyrhizobium|Bradyrhizobium_sp013695565|GCA_013695565.1_5988	PF06850.18	PHB_depo_C	2.3e-11
GCA_013695565.1|Pseudomonadota|Bradyrhizobium|Bradyrhizobium_sp013695565|GCA_013695565.1_5988	PF06850.18	PHB_depo_C	1.2e-09
GCA_013695705.1|Pseudomonadota|JACCZX01|JACCZX01_sp013695705|GCA_013695705.1_2872	PF06850.18	PHB_depo_C	1.2e-08
GCA_013696665.1|Pseudomonadota|JACCZX01|JACCZX01_sp013696665|GCA_013696665.1_1093	PF06850.18	PHB_depo_C	2.0e-09
GCA_013696665.1|Pseudomonadota|JACCZX01|JACCZX01_sp013696665|GCA_013696665.1_1093	PF06850.18	PHB_depo_C	2.9e-05
GCA_013815685.1|Pseudomonadota|Ramlibacter|Ramlibacter_sp013815685|GCA_013815685.1_5824	PF06850.18	PHB_depo_C	5.5e-14
GCA_013822265.1|Pseudomonadota|Rubrivivax|Rubrivivax_sp013822265|GCA_013822265.1_1734	PF06850.18	PHB_depo_C	2.9e-03
GCA_013822265.1|Pseudomonadota|Rubrivivax|Rubrivivax_sp013822265|GCA_013822265.1_1734	PF06850.18	PHB_depo_C	2.8e-04
GCA_013822765.1|Pseudomonadota|Dongia_A|Dongia_A_sp013822765|GCA_013822765.1_373	PF06850.18	PHB_depo_C	1.2e-08
GCA_013822765.1|Pseudomonadota|Dongia_A|Dongia_A_sp013822765|GCA_013822765.1_373	PF06850.18	PHB_depo_C	7.6e-05
GCA_013823635.1|Pseudomonadota|UBA2334|UBA2334_sp013823635|GCA_013823635.1_1859	PF06850.18	PHB_depo_C	9.0e-15
